"id";"ss";"seite";"autor_vorname";"autor_nachname";"titel";"verlag";"ort";"jahr";"verlag_2";"ort_2";"jahr_2";"weitere";"volltext";"status"
73296;0;27;"Arthur";"Drews";"Freie Religion";"Diederichs";"Jena";"1921";;;;;"Drews, Arthur: Freie Religion. Jena: Diederichs 1921.";"parsed"
73295;0;27;"Joh. Carl";"Dreissig";"Die neue Augen-Selbst-Diagnose";"Uranus-Verl.";"Hamburg";"1930";;;;;"Dreissig, Joh. Carl: Die neue Augen-Selbst-Diagnose. Hamburg: Uranus-Verl. 1930.";"parsed"
73293;0;0;;;"Dreieck, Das ~. Erotischer Roman.";;;"um 1930";;;;;"Dreieck, Das ~. Erotischer Roman. o. O. um 1930.";"ok"
73294;0;27;"Theodore";"Dreiser";"Sämtliche Schriften";;;;;;;;"Dreiser, Theodore: Sämtliche Schriften.";"parsed"
73292;0;27;"Hermann";"Drechsler";"Aktenstaub. Aus d. Tagebuch eines Wohlfahrtsdezernenten";"Courier";"Berlin";"1932";;;;;"Drechsler, Hermann: Aktenstaub. Aus d. Tagebuch eines Wohlfahrtsdezernenten. Berlin: Courier 1932.";"parsed"
73291;0;27;"Hellmut";"Draws-Tychsen";"Westpreussische Originale";"Boettcher";"Pillkallen";"1936";;;;;"Draws-Tychsen, Hellmut: Westpreussische Originale. Pillkallen: Boettcher 1936.";"parsed"
73289;0;27;"Pawel";"Dorochow";"Golgatha";"Verl. f. Lit. u. Politik";"Wien";"1924";;;;;"Dorochow, Pawel: Golgatha. Wien: Verl. f. Lit. u. Politik 1924.";"parsed"
73290;0;27;"John Roderigo";"Dos Passos";"Sämtliche Schriften";;;;;;;;"Dos Passos, John Roderigo: Sämtliche Schriften.";"parsed"
73288;1;27;"Emma P.";"Dornberger";"Frauen führen Krieg";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1934";;;;;"Dornberger, Emma P.: Frauen führen Krieg. Moskau: Verlagsgen. ausländ. Arbeiter 1934.";"parsed"
73287;1;27;"Roland";"Dorgelès";"Die hölzernen Kreuze";"Montana-Verl.";"Horw";"1930";;;;;"Dorgelès, Roland: Die hölzernen Kreuze. Horw: Montana-Verl. 1930.";"parsed"
73286;0;27;"Jakob";"Dorfmann";"Im Lande der Rekordzahlen";"Verl. f. Lit. u. Politik";"Berlin";"1927";;;;;"Dorfmann, Jakob: Im Lande der Rekordzahlen. Berlin: Verl. f. Lit. u. Politik 1927.";"parsed"
73285;0;27;"Karl";"Dopf";"Dunkle Chronik. Ein moderner Pfaffenspiegel";"Signal-Verl.";"Hamburg";"1926";;;;;"Dopf, Karl: Dunkle Chronik. Ein moderner Pfaffenspiegel. Hamburg: Signal-Verl. 1926.";"parsed"
73284;1;27;"A. den";"Doolaard";"Orient-Express";"Querido-Verl.";"Amsterdam";"1935";;;;;"Doolaard, A. den: Orient-Express. Amsterdam: Querido-Verl. 1935.";"parsed"
73283;1;27;"A. den";"Doolaard";"Het Hakenkruis over Europa";"Querido-Verl.";"Amsterdam";"1938";;;;;"Doolaard, A. den: Het Hakenkruis over Europa. Amsterdam: Querido-Verl. 1938.";"parsed"
73282;0;27;"Antonius";"Donatus";"Tagebuchblätter aus dem Leben eines Unglücklichen";"Spohr";"Leipzig";"1914";;;;;"Donatus, Antonius: Tagebuchblätter aus dem Leben eines Unglücklichen. Leipzig: Spohr 1914.";"parsed"
73281;0;27;"Wilhelm";"Doms";"Raum für alle hat die Erde";"Georg Müller";"München";"1919";;;;;"Doms, Wilhelm: Raum für alle hat die Erde. München: Georg Müller 1919.";"parsed"
73279;0;27;"Harry";"Domela";"Der falsche Prinz";"Malik-Verl.";"Berlin";"1927";;;;;"Domela, Harry: Der falsche Prinz. Berlin: Malik-Verl. 1927.";"parsed"
73280;0;27;"Ferdinand";"Domela Nieuwenhuis";"Sämtliche Schriften";;;;;;;;"Domela Nieuwenhuis, Ferdinand: Sämtliche Schriften.";"parsed"
73278;0;0;"Romuald";"Domaschke";"Wbohec mosty. — Pilatusowy ... [Die Gedenkkreuze bei Übigau. — Der Pilatussee.]";"Koło serbskich spisowaćelow";"Bautzen";"1937";;;;;"Domaschke, Romuald: Wbohec mosty. — Pilatusowy ... [Die Gedenkkreuze bei Übigau. — Der Pilatussee.]. Bautzen: Koło serbskich spisowaćelow 1937.";"ok"
73277;0;27;;"Dolorosa (Pseud.)";"Sämtliche Schriften";;;;;;;"Sämtliche Schriften";"Dolorosa (Pseud.): Sämtliche Schriften.";"parsed"
73276;0;27;;;"Dollfuss, Engelbert. — So sprach der Kanzler. Dollfuss' Vermächtnis";"Baumgartner";" Wien";" 1935";;;;;"Dollfuss, Engelbert. — So sprach der Kanzler. Dollfuss' Vermächtnis. Wien: Baumgartner 1935.";"parsed"
73275;0;27;;;"Dollfuss, Engelbert. — Dollfuss an Österreich. Reden";"Reinhold";" Wien";" 1935";;;;;"Dollfuss, Engelbert. — Dollfuss an Österreich. Reden. Wien: Reinhold 1935.";"parsed"
73274;0;27;;;"Dolchstoss-Prozess, Der ~ in München";"Birk";" München";" 1925";;;;;"Dolchstoss-Prozess, Der ~ in München. München: Birk 1925.";"parsed"
73273;0;27;"Erich Johann";"Doerr";"Warum haben Michels kein Nationalgefühl?";"Hellwig";"Berlin";"1933";;;;;"Doerr, Erich Johann: Warum haben Michels kein Nationalgefühl? Berlin: Hellwig 1933.";"parsed"
73272;0;27;"Felix";"Doermann";"Machen Sie mich zu Ihrer Geliebten!";"Drei-Kegel-Verl.";"Berlin";"1928";;;;;"Doermann, Felix: Machen Sie mich zu Ihrer Geliebten! Berlin: Drei-Kegel-Verl. 1928.";"parsed"
73271;0;25;"Ludwig";"Diehl";"Ahasver";"Enoch";"Hamburg";"1924";"Bonz";"Stuttgart";"1930";;"Diehl, Ludwig: Ahasver. Hamburg: Enoch 1924. — Stuttgart: Bonz 1930.";"parsed"
73270;1;25;"Bernhard";"Diebold";"Das Reich ohne Mitte";"Oprecht";"Zürich-New York";"1938";;;;;"Diebold, Bernhard: Das Reich ohne Mitte. Zürich-New York: Oprecht 1938.";"parsed"
73269;0;25;"Hermann";"Dicker";"Die Geschichte der Juden in Ulm";"Rothschild";"Rottweil";"1937";;;;;"Dicker, Hermann: Die Geschichte der Juden in Ulm. Rottweil: Rothschild 1937.";"parsed"
73268;0;25;;;"Dichtung, Junge deutsche ~";"Eigenbrödler-Verl.";" Berlin";" 1930";;;;;"Dichtung, Junge deutsche ~. Berlin: Eigenbrödler-Verl. 1930.";"parsed"
73267;1;25;;;"Dichter helfen. Novellen";"Oprecht";" Zürich";" 1936";;;;;"Dichter helfen. Novellen. Zürich: Oprecht 1936.";"parsed"
73266;0;25;"Otto";"Dibelius";"Friede auf Erden?";"Furche-Verl.";"Berlin";"1930";;;;;"Dibelius, Otto: Friede auf Erden? Berlin: Furche-Verl. 1930.";"parsed"
73265;0;25;"Gertrud";"Diamant";"Die Abenteurer von Paris";"Bergmann";"Leipzig";"1932";;;;;"Diamant, Gertrud: Die Abenteurer von Paris. Leipzig: Bergmann 1932.";"parsed"
73264;0;25;"Ludwig";"Dexheimer";"Das Automaten-Zeitalter";"Amalthea-Verl.";"Wien";"1930";;;;;"Dexheimer, Ludwig: Das Automaten-Zeitalter. Wien: Amalthea-Verl. 1930.";"parsed"
73263;0;25;"Herbert";"Dewald";"Kampf dem Betriebsfaschismus";"Dietz";"Berlin";"1932";;;;;"Dewald, Herbert: Kampf dem Betriebsfaschismus. Berlin: Dietz 1932.";"parsed"
73262;0;25;"Kapitän";"Deverreux";"Indische Venus";"Rosen-Verl.";"Dresden";"1928";;;;;"Deverreux, Kapitän: Indische Venus. Dresden: Rosen-Verl. 1928.";"parsed"
73261;0;25;"Kapitän";"Deverreux";"Venus in Indien";"Rosen-Verl.";"Dresden";"1926";;;;;"Deverreux, Kapitän: Venus in Indien. Dresden: Rosen-Verl. 1926.";"parsed"
73259;1;0;;;"Deutschland ... Wohin?";"Der Deutsche Weg";"Oldenzaal";"1934";;;;;"+ Deutschland ... Wohin?. Oldenzaal: Der Deutsche Weg 1934.";"ok"
73260;0;25;;;"Deutschnationalen, Die ~ und ihre Bundesgenossen. Hrsg. v. Theo Hieronimi";"Germania";" Berlin";" 1933";;;;;"Deutschnationalen, Die ~ und ihre Bundesgenossen. Hrsg. v. Theo Hieronimi. Berlin: Germania 1933.";"parsed"
73258;1;25;;;"Deutschland vom Feinde besetzt. Die Wahrheit über das Dritte Reich";"Ed. du Carrefour";" Paris";" 1935";;;;;"Deutschland vom Feinde besetzt. Die Wahrheit über das Dritte Reich. Paris: Ed. du Carrefour 1935.";"parsed"
73257;1;25;;;"Deutschland, Das stumme ~ redet";"Verl. Die Liga";" Zürich";" 1935";;;;;"Deutschland, Das stumme ~ redet. Zürich: Verl. Die Liga 1935.";"parsed"
73256;0;25;;;"Deutschland am Hakenkreuz. Dokumente des Hunnenfaschismus";"Dt. Sozialdemokrat. Arbeiterpartei";" Prag";" 1933";;;;;"Deutschland am Hakenkreuz. Dokumente des Hunnenfaschismus. Prag: Dt. Sozialdemokrat. Arbeiterpartei 1933.";"parsed"
73255;0;25;;;"Deutschland glaub' ans Glück! Liederbuch";"Schmidt";" Berlin";" 1933";;;;;"Deutschland glaub' ans Glück! Liederbuch. Berlin: Schmidt 1933.";"parsed"
73254;0;25;;;"Deutschland erwache! 3 Monate dt. Geschichte. Oesterreicher lernt daraus!";"Pichler";" Wien";" 1933";;;;;"Deutschland erwache! 3 Monate dt. Geschichte. Oesterreicher lernt daraus!. Wien: Pichler 1933.";"parsed"
73253;0;25;;;"Deutschland. Deutschlands doppeltes Gesicht — Die Hilfsstellung der Republikaner";"Das andere Deutschland";" Berlin";" 1932";;;;;"Deutschland. Deutschlands doppeltes Gesicht — Die Hilfsstellung der Republikaner. Berlin: Das andere Deutschland 1932.";"parsed"
73252;1;25;;;"Deutsche, Das ~ Volk klagt an. Hitlers Krieg gegen die Friedenskämpfer in Deutschland";"Ed. du Carrefour";" Paris";" 1936";;;;;"Deutsche, Das ~ Volk klagt an. Hitlers Krieg gegen die Friedenskämpfer in Deutschland. Paris: Ed. du Carrefour 1936.";"parsed"
73251;0;25;"U. R.";"Deutsch";"Briefe an einen antisemitischen Freund";"G. Engel";"Leipzig";"1926";;;;;"Deutsch, U. R.: Briefe an einen antisemitischen Freund. Leipzig: G. Engel 1926.";"parsed"
73250;0;25;"Regine";"Deutsch";"Die politische Tat der Frau";"Perthes";"Gotha";"1920";;;;;"Deutsch, Regine: Die politische Tat der Frau. Gotha: Perthes 1920.";"parsed"
73249;0;25;"Regine";"Deutsch";"2 Jahre parlamentarische Frauenarbeit";"Perthes";"Gotha";"1923";;;;;"Deutsch, Regine: 2 Jahre parlamentarische Frauenarbeit. Gotha: Perthes 1923.";"parsed"
73248;0;25;"Regine";"Deutsch";"Parlamentarische Frauenarbeit";"Perthes";"Gotha";"1928";;;;;"Deutsch, Regine: Parlamentarische Frauenarbeit. Gotha: Perthes 1928.";"parsed"
73247;0;25;"Otto";"Deutsch";"Das Räderwerk des roten Betriebes";"Perles";"Wien";"1929";;;;;"Deutsch, Otto: Das Räderwerk des roten Betriebes. Wien: Perles 1929.";"parsed"
73246;0;25;"Julius";"Deutsch";"Sämtliche Schriften";;;;;;;;"Deutsch, Julius: Sämtliche Schriften.";"parsed"
73245;0;25;"Helene";"Deutsch";"Psychoanalyse der weiblichen Sexualfunktionen";"Internat. psychoanalyt. Verl.";"Wien";"1925";;;;;"Deutsch, Helene: Psychoanalyse der weiblichen Sexualfunktionen. Wien: Internat. psychoanalyt. Verl. 1925.";"parsed"
73244;0;25;"Helene";"Deutsch";"Psychoanalyse der Neurosen";"Internat. psychoanalyt. Verl.";"Wien";"1930";;;;;"Deutsch, Helene: Psychoanalyse der Neurosen. Wien: Internat. psychoanalyt. Verl. 1930.";"parsed"
73243;0;0;;;"Deutsch für Deutsche";"Verl. f. Kunst u. Wissenschaft A. O. Paul";"Leipzig";"1935";;;;"(Miniaturbibliothek, 481—483.) — Getarnte Emigrantenschrift!";"Deutsch für Deutsche. Leipzig: Verl. f. Kunst u. Wissenschaft A. O. Paul 1935. (Miniaturbibliothek, 481—483.) — Getarnte Emigrantenschrift!";"ok"
73241;0;23;"Eduard";"David";"Sämtliche Schriften";;;;;;;;"David, Eduard: Sämtliche Schriften.";"parsed"
73242;0;23;"F.";"David";"Der Bankrott des Reformismus";"Internat. Arbeiter-Verl.";"Berlin";"1933";;;;;"David, F.: Der Bankrott des Reformismus. Berlin: Internat. Arbeiter-Verl. 1933.";"parsed"
73239;0;23;"Albert";"Daudistel";"Sämtliche Schriften bis 1933";;;;;;;;"Daudistel, Albert: Sämtliche Schriften bis 1933.";"parsed"
73240;0;23;"Marie Renée";"Daumas";"Die klugen Jungfrauen";"Borngräber";"Leipzig";"1924";;;;;"Daumas, Marie Renée: Die klugen Jungfrauen. Leipzig: Borngräber 1924.";"parsed"
73238;0;23;;"Daszynski, S., u. Jan Radopolski";"Imperialistischer Kreuzzug gegen den Kommunismus";"Hoym";"Hamburg";" 1929";;;;;"Daszynski, S., u. Jan Radopolski: Imperialistischer Kreuzzug gegen den Kommunismus. Hamburg: Hoym 1929.";"parsed"
73236;0;23;"Karl";"Dantz";"Wollmieze";"Dietz";"Berlin";"1926";;;;;"Dantz, Karl: Wollmieze. Berlin: Dietz 1926.";"parsed"
73237;0;23;;;"Das ist Faschismus";"Wiener Volksbuchh.";" Wien";" 1932";;;;;"Das ist Faschismus. Wien: Wiener Volksbuchh. 1932.";"parsed"
73234;0;0;"Karl";"Dantz";"Peter Stoll";"Dietz";"Berlin";"1925 30";;;;;"Dantz, Karl: Peter Stoll. Berlin: Dietz 1925 30.";"ok"
73235;0;23;"Karl";"Dantz";"Geschichten aus »Peter Stoll«";"Beltz";"Langensalza";"1927";;;;;"Dantz, Karl: Geschichten aus »Peter Stoll«. Langensalza: Beltz 1927.";"parsed"
73233;0;23;"Karl";"Dantz";"Der Aufstieg";"Arbeiterjugend-Verl.";"Berlin";"1927";;;;;"Dantz, Karl: Der Aufstieg. Berlin: Arbeiterjugend-Verl. 1927.";"parsed"
73232;0;23;"Hermann";"Dannenberger";"Union der festen Hand";"Rowohlt";"Berlin";"1931";;;;;"Dannenberger, Hermann: Union der festen Hand. Berlin: Rowohlt 1931.";"parsed"
73231;0;23;"Hermann";"Dannenberger";"Das wachsame Hähnchen";"Rowohlt";"Berlin";"1932";;;;;"Dannenberger, Hermann: Das wachsame Hähnchen. Berlin: Rowohlt 1932.";"parsed"
73230;0;23;"Robert";"Danneberg";"Sämtliche Schriften";;;;;;;;"Danneberg, Robert: Sämtliche Schriften.";"parsed"
73229;0;23;;;"Danksteine am Morgenmeer";"Wolff";" Plauen";" 1934";;;;;"Danksteine am Morgenmeer. Plauen: Wolff 1934.";"parsed"
73228;0;23;"Theodor";"Dan";"Sowjetrussland, wie es wirklich ist";"Dt. Sozialdemokrat. Arbeiter-Partei";"Prag";"1926";;;;;"Dan, Theodor: Sowjetrussland, wie es wirklich ist. Prag: Dt. Sozialdemokrat. Arbeiter-Partei 1926.";"parsed"
73227;0;23;"Theodor";"Dan";"Gewerkschaften und Politik in Sowjetrussland";"Dietz";"Berlin";"1923";;;;;"Dan, Theodor: Gewerkschaften und Politik in Sowjetrussland. Berlin: Dietz 1923.";"parsed"
73225;0;23;"Erich";"Dammann";"Harnröhrenleiden";"Klio-Verl.";"Dresden";"1913";;;;;"Dammann, Erich: Harnröhrenleiden. Dresden: Klio-Verl. 1913.";"parsed"
73226;0;23;"Erich";"Dammann";"Die Mannesschwäche";"Klio-Verl.";"Dresden";"1913";;;;;"Dammann, Erich: Die Mannesschwäche. Dresden: Klio-Verl. 1913.";"parsed"
73224;0;23;"Erich";"Dammann";"Frauenkrankheiten";"Klio-Verl.";"Dresden";"1913";;;;;"Dammann, Erich: Frauenkrankheiten. Dresden: Klio-Verl. 1913.";"parsed"
73223;0;23;"Erich";"Dammann";"Die geschlechtliche Frage";"Klio-Verl.";"Dresden";"1913";;;;;"Dammann, Erich: Die geschlechtliche Frage. Dresden: Klio-Verl. 1913.";"parsed"
73222;0;23;"Georg";"Damelang";"Totale Staatswirtschaft";"Selbstverl.";"Berlin";"1933";;;;;"Damelang, Georg: Totale Staatswirtschaft. Berlin: Selbstverl. 1933.";"parsed"
73221;0;23;"C. D.";"Daly";"Hindu-Mythologie und Kastrationskomplex";"Internat. Psychoanalyt. Verl.";"Wien";"1927";;;;;"Daly, C. D.: Hindu-Mythologie und Kastrationskomplex. Wien: Internat. Psychoanalyt. Verl. 1927.";"parsed"
73220;0;23;"Eugène";"Dabit";"Der Kleine";"Kaden";"Dresden";"1932";;;;;"Dabit, Eugène: Der Kleine. Dresden: Kaden 1932.";"parsed"
73219;0;23;"Eugène";"Dabit";"Hotel du Nord, Paris";"Kaden";"Dresden";"1931";;;;;"Dabit, Eugène: Hotel du Nord, Paris. Dresden: Kaden 1931.";"parsed"
73218;0;23;"Ernst A.";"Czerwonka";"Schinderhannes, der tollkühne Räuber u. Abenteurer";"Marienverl.";"Leipzig";"1927";;;;;"Czerwonka, Ernst A.: Schinderhannes, der tollkühne Räuber u. Abenteurer. Leipzig: Marienverl. 1927.";"parsed"
73216;0;23;"Erich";"Czech-Jochberg";"Vom 30. Januar zum 21.März";"»Das neue Deutschland«";"Leipzig";"1933";;;;;"Czech-Jochberg,Erich: Vom 30. Januar zum 21.März. Leipzig: »Das neue Deutschland« 1933.";"parsed"
73217;0;23;;"Czermak, Emmerich, u. Oskar Karbach";"Ordnung in der Judenfrage";"Reinhold-Verl.";"Wien";" 1933";;;;;"Czermak, Emmerich, u. Oskar Karbach: Ordnung in der Judenfrage. Wien: Reinhold-Verl. 1933.";"parsed"
73215;1;23;"Erich";"Czech-Jochberg";"So lebt Russland";"Hallwag";"Bern";"1937";;;;;"Czech-Jochberg, Erich: So lebt Russland. Bern: Hallwag 1937.";"parsed"
73214;0;23;"Erich";"Czech-Jochberg";"Adolf Hitler und sein Stab";"Stalling";"Oldenburg";"1933";;;;;"Czech-Jochberg, Erich: Adolf Hitler und sein Stab. Oldenburg: Stalling 1933.";"parsed"
73213;0;23;"Carsten";"Curator";"Putsche, Staat und wir!";"Badenia";"Karlsruhe";"1931";;;;;"Curator, Carsten: Putsche, Staat und wir! Karlsruhe: Badenia 1931.";"parsed"
73212;0;23;"Heinrich";"Cunow";"Die Marxsche Geschichts-, Gesellschafts- und Staatstheorie";"Vorwärts";"Berlin";"1923";;;;;"Cunow, Heinrich: Die Marxsche Geschichts-, Gesellschafts- und Staatstheorie. Berlin: Vorwärts 1923.";"parsed"
73211;0;21;;"Comfort,Will L.,u. Zamin Ki Dost";"Bestien u. Heilige";"Transmare-Verl.";"Berlin";" 1931";;;;;"Comfort,Will L.,u. Zamin Ki Dost: Bestien u. Heilige. Berlin: Transmare-Verl. 1931.";"parsed"
73210;0;21;"A. J.";"Coldfire";"Der Diesseitsmensch";"Rudolph";"Dresden";"1927";;;;;"Coldfire, A. J.: Der Diesseitsmensch. Dresden: Rudolph 1927.";"parsed"
73209;0;21;"Carl";"Colbert";"Das goldene Kalb";"Dietz";"Berlin";"1926";;;;;"Colbert, Carl: Das goldene Kalb. Berlin: Dietz 1926.";"parsed"
73208;0;21;"Willy";"Cohn";"Sämtliche Schriften";;;;;;;;"Cohn, Willy: Sämtliche Schriften.";"parsed"
73207;0;21;"Emil";"Cohn";"Das Judentum";"Georg Müller";"München";"1923";;;;;"Cohn, Emil: Das Judentum. München: Georg Müller 1923.";"parsed"
73206;0;21;;"Cochem";"Die Sektorenehe";"Aurora";"Dresden";" 1922";;;;;"Cochem: Die Sektorenehe. Dresden: Aurora 1922.";"parsed"
73205;0;21;;;"Coburg unterm Hakenkreuz";"Volksblatt";" Coburg";" 1932";;;;;"Coburg unterm Hakenkreuz. Coburg: Volksblatt 1932.";"parsed"
73204;0;21;"John";"Cleland";"Die Memoiren der Fanny Hill";;;;;;;"Sämtl. Ausgaben";"Cleland, John: Die Memoiren der Fanny Hill. Sämtl. Ausgaben.";"parsed"
73203;1;21;"Paul";"Claudel";"Gedanken und Gespräche";"Vita Nova-Verl.";"Luzern";"1936";;;;;"Claudel, Paul: Gedanken und Gespräche. Luzern: Vita Nova-Verl. 1936.";"parsed"
73202;1;21;"Pierre";"Claude";"Friede am Rhein";"Oprecht & Helbling";"Zürich";"1935";;;;;"Claude, Pierre: Friede am Rhein. Zürich: Oprecht & Helbling 1935.";"parsed"
73201;1;21;"R. T.";"Clark";"The fall of the German Republic";"Allen & Unwin";"London";"1935";;;;;"Clark, R. T.: The fall of the German Republic. London: Allen & Unwin 1935.";"parsed"
73200;0;21;;;"Claire. Erot.-sadist. Roman,";;"o. O.";"1930";;;;;"Claire. Erot.-sadist. Roman, o. O. 1930.";"parsed"
73199;1;21;"Walter";"Citrine";"Auf Wahrheitssuche in Russland";"Jean Christophe-Verl.";"Zürich";"1938";;;;;"Citrine, Walter: Auf Wahrheitssuche in Russland. Zürich: Jean Christophe-Verl. 1938.";"parsed"
73197;1;21;"Winston S.";"Churchill";"Grosse Zeitgenossen";"A. de Lange";"Amsterdam";"1938";;;;;"Churchill, Winston S.: Grosse Zeitgenossen. Amsterdam: A. de Lange 1938.";"parsed"
73198;0;21;"Oskar Walter";"Cisek";"Unbequeme Liebe";"Enoch";"Hamburg";"1932";;;;;"Cisek, Oskar Walter: Unbequeme Liebe. Hamburg: Enoch 1932.";"parsed"
73196;0;21;"Hans";"Christiansen";"Helios und sein Viergespann";"Selbstverl.";"Wiesbaden";"1938";;;;;"Christiansen, Hans: Helios und sein Viergespann. Wiesbaden: Selbstverl. 1938.";"parsed"
73195;1;21;;;"Chosrastschot-Brigade, Die erste ~";"Verlagsgen. ausländ. Arbeiter";" Moskau";" 1932";;;;;"Chosrastschot-Brigade, Die erste ~. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
73194;0;21;"Maryse";"Choisy";"In den Tiefen von Paris";"Elite-Verl.";"Leipzig";"1930";;;;;"Choisy, Maryse: In den Tiefen von Paris. Leipzig: Elite-Verl. 1930.";"parsed"
73193;0;21;"Josef";"Chmelar";"Die nationalen Minderheiten in Mitteleuropa";"Orbis-Verl.";"Prag";"1937";;;;;"Chmelar, Josef: Die nationalen Minderheiten in Mitteleuropa. Prag: Orbis-Verl. 1937.";"parsed"
73192;0;21;"Hans";"Chlumberg";"Wunder um Verdun";"S. Fischer";"Berlin";"1931";;;;;"Chlumberg, Hans: Wunder um Verdun. Berlin: S. Fischer 1931.";"parsed"
73190;1;21;;;"China im Kampf";"Ed. Prométhée";" Strassburg";" 1937";;;;;"China im Kampf. Strassburg: Ed. Prométhée 1937.";"parsed"
73191;0;21;"Rafail";"Chitarov";"Der Kampf um die Massen";"Verl. d. Jugendinternationale";"Berlin";"1930";;;;;"Chitarov, Rafail: Der Kampf um die Massen. Berlin: Verl. d. Jugendinternationale 1930.";"parsed"
73189;1;21;"N.";"Charitonow";"Der Betrieb, der die Fahne trägt";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1932";;;;;"Charitonow, N.: Der Betrieb, der die Fahne trägt. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
73188;1;21;"Abraham";"Charasch";"Lenin";"Orell Füssli";"Zürich";"1920";;;;;"Charasch, Abraham: Lenin. Zürich: Orell Füssli 1920.";"parsed"
73187;1;21;"Alain";"Chanteroy";"Halte-la!";"Baudinière";"Paris";"1933";;;;;"Chanteroy, Alain: Halte-la! Paris: Baudinière 1933.";"parsed"
73186;0;21;"John W.";"Chadwick";"Religion ohne Dogma";"Bibliogr. Bureau";"Berlin";"1892";;;;;"Chadwick, John W.: Religion ohne Dogma. Berlin: Bibliogr. Bureau 1892.";"parsed"
73184;1;0;;;"Ce qui se passe en Allemagne.";"Maison de la Bonne Presse";"Paris";"1935";;;;;"Ce qui se passe en Allemagne. Paris: Maison de la Bonne Presse 1935. ";"ok"
73185;0;21;"Blaise";"Cendrars";"Moravagine";"Georg Müller";"München";"1928";;;;;"Cendrars, Blaise: Moravagine. München: Georg Müller 1928.";"parsed"
73183;1;21;"H.";"Cawil";"Der Fall Jacob";"Genossenschaftsdruck";"Zürich";"1935";;;;;"Cawil, H.: Der Fall Jacob. Zürich: Genossenschaftsdruck 1935.";"parsed"
73182;1;21;"Alexander";"Castell";"Drei Schwestern";"Humanitas-Verl.";"Zürich";"1938";;;;;"Castell, Alexander: Drei Schwestern. Zürich: Humanitas-Verl. 1938.";"parsed"
73181;1;19;;"Burger, Felix, u. Karl Singer";"Carl von Ossietzky";"Europa-Verl.";"Zürich";" 1937";;;;;"Burger, Felix, u. Karl Singer: Carl von Ossietzky. Zürich: Europa-Verl. 1937.";"parsed"
73180;0;19;"Felix";"Burger";"Juden in brauner Hölle";"Die Abwehr";"Prag";"1933";;;;;"Burger, Felix: Juden in brauner Hölle. Prag: Die Abwehr 1933.";"parsed"
73179;0;19;"Philippe";"Buonarrotti";"Babeuf und die Verschwörung für die Gleichheit";"Dietz";"Stuttgart";"1919";;;;;"Buonarrotti, Philippe: Babeuf und die Verschwörung für die Gleichheit. Stuttgart: Dietz 1919.";"parsed"
73178;1;19;"Ferdinand";"Buomberger";"Unsere Kulturkrise und die ewigen Gesetze";"Rigi-Verl.";"Weggis <Schweiz>";"1936";;;;;"Buomberger, Ferdinand: Unsere Kulturkrise und die ewigen Gesetze. Weggis <Schweiz>: Rigi-Verl. 1936.";"parsed"
73177;1;19;"M.";"Bulle";"Leben und Kampf der chinesischen Arbeiterinnen und Bäuerinnen";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1932";;;;;"Bulle, M.: Leben und Kampf der chinesischen Arbeiterinnen und Bäuerinnen. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
73176;0;19;"Philipp";"Bugeinig";"Der Ständestaat";"Carinthia";"Klagenfurt";"1935";;;;;"Bugeinig, Philipp: Der Ständestaat. Klagenfurt: Carinthia 1935.";"parsed"
